Timestamp,Counts (55)
2022-01-05T03_17_00,12
2022-01-05T03_32_00,13
2022-01-05T03_47_00,14
2022-01-05T04_02_00,12
2022-01-05T04_17_00,13
2022-01-05T04_32_00,14
2022-01-05T04_47_00,16
2022-01-05T05_02_00,16
2022-01-05T05_17_00,17
2022-01-05T05_32_00,17
2022-01-05T05_47_00,17
2022-01-05T06_02_00,17
2022-01-05T06_17_00,13
2022-01-05T06_32_00,1
2022-01-05T06_47_00,12
2022-01-05T07_02_00,12
2022-01-05T07_17_00,11
2022-01-05T07_32_00,9
2022-01-05T07_47_00,27
2022-01-05T08_02_00,29
2022-01-05T08_17_00,29
2022-01-05T08_32_00,29
2022-01-05T08_47_00,30
2022-01-05T09_02_00,34
2022-01-05T09_17_00,36
2022-01-05T09_32_00,33
2022-01-05T09_47_00,34
2022-01-05T10_02_00,31
2022-01-05T10_17_00,32
2022-01-05T10_32_00,34
2022-01-05T10_47_00,33
2022-01-05T11_02_00,34
2022-01-05T11_17_00,36
2022-01-05T11_32_00,35
2022-01-05T11_47_00,34
2022-01-05T12_02_00,33
2022-01-05T12_17_00,34
2022-01-05T12_32_00,34
2022-01-05T12_47_00,34
2022-01-05T13_02_00,36
2022-01-05T13_17_00,35
2022-01-05T13_32_00,37
2022-01-05T13_47_00,38
2022-01-05T14_02_00,39
2022-01-05T14_17_00,38
2022-01-05T14_32_00,39
2022-01-05T14_47_00,40
2022-01-05T15_02_00,40
2022-01-05T15_17_00,39
2022-01-05T15_32_00,40
2022-01-05T15_47_00,39
2022-01-05T16_02_00,42
2022-01-05T16_17_00,42
2022-01-05T16_32_00,42
2022-01-05T16_47_00,39
2022-01-05T17_02_00,44
2022-01-05T17_17_00,51
2022-01-05T17_32_00,51
2022-01-05T17_47_00,53
2022-01-05T18_02_00,51
2022-01-05T18_17_00,54
2022-01-05T18_32_00,54
2022-01-05T18_47_00,55
2022-01-05T19_02_00,56
2022-01-05T19_17_00,57
2022-01-05T19_32_00,56
2022-01-05T19_47_00,57
2022-01-05T20_02_00,55
2022-01-05T20_17_00,62
2022-01-05T20_32_00,64
2022-01-05T20_47_00,57
2022-01-05T21_02_00,50
2022-01-05T21_17_00,40
2022-01-05T21_32_00,48
2022-01-05T21_47_00,47
2022-01-05T22_02_00,37
2022-01-05T22_17_00,32
2022-01-05T22_32_00,26
2022-01-05T22_47_00,19
2022-01-05T23_02_00,22
2022-01-05T23_17_00,19
2022-01-05T23_32_00,18
2022-01-05T23_47_00,13
2022-01-06T00_02_00,10
2022-01-06T00_17_00,11
2022-01-06T00_32_00,10
2022-01-06T00_47_00,11
2022-01-06T01_02_00,8
2022-01-06T01_17_00,8
2022-01-06T01_32_00,2
2022-01-06T02_17_00,1
2022-01-06T02_32_00,2
2022-01-06T02_47_00,4
2022-01-06T03_02_00,3
2022-01-06T03_17_00,3
2022-01-06T03_32_00,3
2022-01-06T03_47_00,5
2022-01-06T04_02_00,5
2022-01-06T04_17_00,4
2022-01-06T04_32_00,5
2022-01-06T04_47_00,3
2022-01-06T05_02_00,2
2022-01-06T05_17_00,2
2022-01-06T05_32_00,2
2022-01-06T05_47_00,4
2022-01-06T06_02_00,9
2022-01-06T06_17_00,12
2022-01-06T06_32_00,15
2022-01-06T06_47_00,19
2022-01-06T07_02_00,16
2022-01-06T07_17_00,18
2022-01-06T07_32_00,20
2022-01-06T07_47_00,19
2022-01-06T08_02_00,21
2022-01-06T08_17_00,25
2022-01-06T08_32_00,24
2022-01-06T08_47_00,25
2022-01-06T09_02_00,24
2022-01-06T09_17_00,24
2022-01-06T09_32_00,31
2022-01-06T09_47_00,32
2022-01-06T10_02_00,36
2022-01-06T10_17_00,36
2022-01-06T10_32_00,37
2022-01-06T10_47_00,34
2022-01-06T11_02_00,38
2022-01-06T11_17_00,41
2022-01-06T11_32_00,38
2022-01-06T11_47_00,37
2022-01-06T12_02_00,43
2022-01-06T12_17_00,47
2022-01-06T12_32_00,47
2022-01-06T12_47_00,44
2022-01-06T13_02_00,46
2022-01-06T13_17_00,49
2022-01-06T13_32_00,50
2022-01-06T13_47_00,51
2022-01-06T14_02_00,42
2022-01-06T14_17_00,19
2022-01-06T14_32_00,8
2022-01-06T14_47_00,10
2022-01-06T15_02_00,47
2022-01-06T15_17_00,54
2022-01-06T15_32_00,56
2022-01-06T15_47_00,53
2022-01-06T16_02_00,50
2022-01-06T16_17_00,52
2022-01-06T16_32_00,51
2022-01-06T16_47_00,52
2022-01-06T17_02_00,54
2022-01-06T17_17_00,49
2022-01-06T17_32_00,52
2022-01-06T17_47_00,55
2022-01-06T18_02_00,51
2022-01-06T18_17_00,51
2022-01-06T18_32_00,43
2022-01-06T18_47_00,54
2022-01-06T19_02_00,51
2022-01-06T19_17_00,39
2022-01-06T19_32_00,40
2022-01-06T19_47_00,21
2022-01-06T20_02_00,1
2022-01-06T20_17_00,2
2022-01-07T01_17_00,5
2022-01-07T01_32_00,5
2022-01-07T01_47_00,5
2022-01-07T02_02_00,3
2022-01-07T02_17_00,3
2022-01-07T03_32_00,1
2022-01-07T03_47_00,2
2022-01-07T05_17_00,4
2022-01-07T05_32_00,4
2022-01-07T05_47_00,4
2022-01-07T06_02_00,11
2022-01-07T06_17_00,10
2022-01-07T06_32_00,13
2022-01-07T06_47_00,26
2022-01-07T07_02_00,26
2022-01-07T07_17_00,23
2022-01-07T07_32_00,15
2022-01-07T07_47_00,7
2022-01-07T08_02_00,32
2022-01-07T08_17_00,34
2022-01-07T08_32_00,38
2022-01-07T08_47_00,36
2022-01-07T09_02_00,28
2022-01-07T09_17_00,35
2022-01-07T09_32_00,45
2022-01-07T09_47_00,45
2022-01-07T10_02_00,40
2022-01-07T10_17_00,44
2022-01-07T10_32_00,42
2022-01-07T10_47_00,45
2022-01-07T11_02_00,46
2022-01-07T11_17_00,46
2022-01-07T11_32_00,46
2022-01-07T11_47_00,47
2022-01-07T12_02_00,52
2022-01-07T12_17_00,53
2022-01-07T12_32_00,48
2022-01-07T12_47_00,55
2022-01-07T13_02_00,56
2022-01-07T13_17_00,63
2022-01-07T13_32_00,63
2022-01-07T13_47_00,41
2022-01-07T14_02_00,59
2022-01-07T14_17_00,54
2022-01-07T14_32_00,63
2022-01-07T14_47_00,63
2022-01-07T15_02_00,69
2022-01-07T15_17_00,70
2022-01-07T15_32_00,71
2022-01-07T15_47_00,66
2022-01-07T16_02_00,69
2022-01-07T16_17_00,66
2022-01-07T16_32_00,57
2022-01-07T16_47_00,59
2022-01-07T17_02_00,61
2022-01-07T17_17_00,63
2022-01-07T17_32_00,65
2022-01-07T17_47_00,61
2022-01-07T18_02_00,49
2022-01-07T18_17_00,50
2022-01-07T18_32_00,61
2022-01-07T18_47_00,68
2022-01-07T19_02_00,66
2022-01-07T19_17_00,55
2022-01-07T19_32_00,53
2022-01-07T19_47_00,52
2022-01-07T20_02_00,53
2022-01-07T20_17_00,54
2022-01-07T20_32_00,49
2022-01-07T20_47_00,56
2022-01-07T21_02_00,52
2022-01-07T21_17_00,53
2022-01-07T21_32_00,44
2022-01-07T21_47_00,35
2022-01-07T22_02_00,29
2022-01-07T22_17_00,28
2022-01-07T22_32_00,27
2022-01-07T22_47_00,27
2022-01-07T23_02_00,26
2022-01-07T23_17_00,24
2022-01-07T23_32_00,23
2022-01-07T23_47_00,22
2022-01-08T00_02_00,14
2022-01-08T00_17_00,10
2022-01-08T00_32_00,8
2022-01-08T00_47_00,10
2022-01-08T01_02_00,7
2022-01-08T01_17_00,5
2022-01-08T01_32_00,5
2022-01-08T01_47_00,6
2022-01-08T02_02_00,5
2022-01-08T02_17_00,6
2022-01-08T02_32_00,7
2022-01-08T02_47_00,10
2022-01-08T03_02_00,9
2022-01-08T03_17_00,8
2022-01-08T03_32_00,6
2022-01-08T03_47_00,6
2022-01-08T04_02_00,9
2022-01-08T04_17_00,7
2022-01-08T04_32_00,3
2022-01-08T04_47_00,8
2022-01-08T05_02_00,17
2022-01-08T05_17_00,18
2022-01-08T05_32_00,16
2022-01-08T05_47_00,20
2022-01-08T06_02_00,22
2022-01-08T06_17_00,18
2022-01-08T06_32_00,18
2022-01-08T06_47_00,25
2022-01-08T07_02_00,24
2022-01-08T07_17_00,23
2022-01-08T07_32_00,28
2022-01-08T07_47_00,29
2022-01-08T08_02_00,29
2022-01-08T08_17_00,33
2022-01-08T08_32_00,29
2022-01-08T08_47_00,38
2022-01-08T09_02_00,37
2022-01-08T09_17_00,39
2022-01-08T09_32_00,44
2022-01-08T09_47_00,52
2022-01-08T10_02_00,51
2022-01-08T10_17_00,53
2022-01-08T10_32_00,52
2022-01-08T10_47_00,57
2022-01-08T11_02_00,59
2022-01-08T11_17_00,63
2022-01-08T11_32_00,62
2022-01-08T11_47_00,60
2022-01-08T12_02_00,60
2022-01-08T12_17_00,62
2022-01-08T12_32_00,64
2022-01-08T12_47_00,66
2022-01-08T13_02_00,67
2022-01-08T13_17_00,67
2022-01-08T13_32_00,71
2022-01-08T13_47_00,73
2022-01-08T14_02_00,68
2022-01-08T14_17_00,66
2022-01-08T14_32_00,72
2022-01-08T14_47_00,70
2022-01-08T15_02_00,51
2022-01-08T15_17_00,62
2022-01-08T15_32_00,71
2022-01-08T15_47_00,73
2022-01-08T16_02_00,72
2022-01-08T16_17_00,74
2022-01-08T16_32_00,69
2022-01-08T16_47_00,74
2022-01-08T17_02_00,72
2022-01-08T17_17_00,33
2022-01-08T17_32_00,64
2022-01-08T17_47_00,68
2022-01-08T18_02_00,47
2022-01-08T18_17_00,69
2022-01-08T18_32_00,66
2022-01-08T18_47_00,70
2022-01-08T19_02_00,67
2022-01-08T19_17_00,70
2022-01-08T19_32_00,73
2022-01-08T19_47_00,69
2022-01-08T20_02_00,54
2022-01-08T20_17_00,59
2022-01-08T20_32_00,49
2022-01-08T20_47_00,62
2022-01-08T21_02_00,52
2022-01-08T21_17_00,61
2022-01-08T21_32_00,59
2022-01-08T21_47_00,61
2022-01-08T22_02_00,59
2022-01-08T22_17_00,54
2022-01-08T22_32_00,43
2022-01-08T22_47_00,43
2022-01-08T23_02_00,38
2022-01-08T23_17_00,26
2022-01-08T23_32_00,27
2022-01-08T23_47_00,27
2022-01-09T00_02_00,27
2022-01-09T00_17_00,25
2022-01-09T00_32_00,22
2022-01-09T00_47_00,18
2022-01-09T01_02_00,16
2022-01-09T01_17_00,16
2022-01-09T01_32_00,15
2022-01-09T01_47_00,13
2022-01-09T02_02_00,13
2022-01-09T02_17_00,11
2022-01-09T02_32_00,9
2022-01-09T02_47_00,9
2022-01-09T03_02_00,6
2022-01-09T03_17_00,8
2022-01-09T03_32_00,8
2022-01-09T03_47_00,8
2022-01-09T04_02_00,7
2022-01-09T04_17_00,5
2022-01-09T04_32_00,4
2022-01-09T04_47_00,6
2022-01-09T05_02_00,6
2022-01-09T05_17_00,7
2022-01-09T05_32_00,9
2022-01-09T05_47_00,11
2022-01-09T06_02_00,9
2022-01-09T06_17_00,12
2022-01-09T06_32_00,13
2022-01-09T06_47_00,17
2022-01-09T07_02_00,21
2022-01-09T07_17_00,21
2022-01-09T07_32_00,29
2022-01-09T07_47_00,28
2022-01-09T08_02_00,30
2022-01-09T08_17_00,32
2022-01-09T08_32_00,35
2022-01-09T08_47_00,46
2022-01-09T09_02_00,49
2022-01-09T09_17_00,53
2022-01-09T09_32_00,58
2022-01-09T09_47_00,62
2022-01-09T10_02_00,67
2022-01-09T10_17_00,62
2022-01-09T11_17_00,9
2022-01-09T11_32_00,69
2022-01-09T11_47_00,87
2022-01-09T12_02_00,91
2022-01-09T12_17_00,95
2022-01-09T12_32_00,93
2022-01-09T12_47_00,94
2022-01-09T13_02_00,103
2022-01-09T13_17_00,100
2022-01-09T13_32_00,102
2022-01-09T13_47_00,105
2022-01-09T14_02_00,104
2022-01-09T14_17_00,106
2022-01-09T14_32_00,112
2022-01-09T14_47_00,113
2022-01-09T15_02_00,113
2022-01-09T15_17_00,117
2022-01-09T15_32_00,109
2022-01-09T15_47_00,109
2022-01-09T16_02_00,112
2022-01-09T16_17_00,109
2022-01-09T16_32_00,110
2022-01-09T16_47_00,109
2022-01-09T17_02_00,88
2022-01-09T17_17_00,93
2022-01-09T17_32_00,104
2022-01-09T17_47_00,109
2022-01-09T18_02_00,103
2022-01-09T18_17_00,103
2022-01-09T18_32_00,101
2022-01-09T18_47_00,98
2022-01-09T19_02_00,91
2022-01-09T19_17_00,90
2022-01-09T19_32_00,79
2022-01-09T19_47_00,80
2022-01-09T20_02_00,74
2022-01-09T20_17_00,72
2022-01-09T20_32_00,66
2022-01-09T20_47_00,69
2022-01-09T21_02_00,65
2022-01-09T21_17_00,56
2022-01-09T21_32_00,56
2022-01-09T21_47_00,58
2022-01-09T22_02_00,58
2022-01-09T22_17_00,51
2022-01-09T22_32_00,59
2022-01-09T22_47_00,57
2022-01-09T23_02_00,57
2022-01-09T23_17_00,50
2022-01-09T23_32_00,3
2022-01-10T02_32_00,4
2022-01-10T02_47_00,9
2022-01-10T03_02_00,9
2022-01-10T03_17_00,4
2022-01-10T03_32_00,6
2022-01-10T03_47_00,9
2022-01-10T04_02_00,8
2022-01-10T04_17_00,13
2022-01-10T04_32_00,27
2022-01-10T04_47_00,29
2022-01-10T05_02_00,17
2022-01-10T05_17_00,8
2022-01-10T05_32_00,13
2022-01-10T05_47_00,12
2022-01-10T06_02_00,11
2022-01-10T06_17_00,10
2022-01-10T06_47_00,6
2022-01-10T07_17_00,1
2022-01-10T07_32_00,5
2022-01-10T07_47_00,16
2022-01-10T08_02_00,27
2022-01-10T08_17_00,34
2022-01-10T08_32_00,32
2022-01-10T08_47_00,42
2022-01-10T09_02_00,44
2022-01-10T09_17_00,57
2022-01-10T09_32_00,56
2022-01-10T10_02_00,64
2022-01-10T10_17_00,74
2022-01-10T10_32_00,80
2022-01-10T10_47_00,83
2022-01-10T11_02_00,84
2022-01-10T11_17_00,82
2022-01-10T11_32_00,76
2022-01-10T12_17_00,67
2022-01-10T12_32_00,42
2022-01-10T12_47_00,2
2022-01-10T13_17_00,6
2022-01-10T13_32_00,6
2022-01-10T16_47_00,1
2022-01-10T17_02_00,4
2022-01-10T17_47_00,3
2022-01-10T18_02_00,6
2022-01-10T19_17_00,21
2022-01-10T19_32_00,20
2022-01-10T19_47_00,19
2022-01-10T20_02_00,13
2022-01-10T20_32_00,1
2022-01-10T21_02_00,10
2022-01-10T21_17_00,12
2022-01-10T21_32_00,14
2022-01-10T21_47_00,20
2022-01-10T22_02_00,22
2022-01-10T22_17_00,20
2022-01-10T22_32_00,11
2022-01-10T22_47_00,13
2022-01-10T23_02_00,14
2022-01-10T23_17_00,13
2022-01-10T23_32_00,13
2022-01-10T23_47_00,12
2022-01-11T00_02_00,11
2022-01-11T00_17_00,13
2022-01-11T00_32_00,14
2022-01-11T00_47_00,13
2022-01-11T01_02_00,10
2022-01-11T01_17_00,14
2022-01-11T01_32_00,14
2022-01-11T01_47_00,5
2022-01-11T02_02_00,6
2022-01-11T02_17_00,4
2022-01-11T02_32_00,3
2022-01-11T02_47_00,1
2022-01-11T03_02_00,4
2022-01-11T03_17_00,4
2022-01-11T03_32_00,2
2022-01-11T03_47_00,11
2022-01-11T04_02_00,16
2022-01-11T04_17_00,17
2022-01-11T04_32_00,21
2022-01-11T04_47_00,27
2022-01-11T05_02_00,18
2022-01-11T05_17_00,15
2022-01-11T05_32_00,39
2022-01-11T05_47_00,45
2022-01-11T06_02_00,21
2022-01-11T06_17_00,36
2022-01-11T06_32_00,41
2022-01-11T06_47_00,53
2022-01-11T07_02_00,73
2022-01-11T07_17_00,83
2022-01-11T07_32_00,90
2022-01-11T07_47_00,90
2022-01-11T08_02_00,107
2022-01-11T08_17_00,111
2022-01-11T08_32_00,114
2022-01-11T08_47_00,128
2022-01-11T09_02_00,130
2022-01-11T09_17_00,132
2022-01-11T09_32_00,140
2022-01-11T09_47_00,145
2022-01-11T10_02_00,144
2022-01-11T10_17_00,150
2022-01-11T10_32_00,158
2022-01-11T10_47_00,168
2022-01-11T11_02_00,169
2022-01-11T11_17_00,168
2022-01-11T11_32_00,177
2022-01-11T11_47_00,177
2022-01-11T12_02_00,187
2022-01-11T12_17_00,186
2022-01-11T12_32_00,186
2022-01-11T12_47_00,180
2022-01-11T13_02_00,178
2022-01-11T13_17_00,173
2022-01-11T13_32_00,180
2022-01-11T13_47_00,184
2022-01-11T14_02_00,188
2022-01-11T14_17_00,185
2022-01-11T14_32_00,184
2022-01-11T14_47_00,186
2022-01-11T15_02_00,161
2022-01-11T15_17_00,159
2022-01-11T15_32_00,171
2022-01-11T15_47_00,197
2022-01-11T16_02_00,201
2022-01-11T16_17_00,198
2022-01-11T16_32_00,201
2022-01-11T16_47_00,204
2022-01-11T17_02_00,200
2022-01-11T17_17_00,200
2022-01-11T17_32_00,199
2022-01-11T17_47_00,192
2022-01-11T18_02_00,191
2022-01-11T18_17_00,189
2022-01-11T18_32_00,185
2022-01-11T18_47_00,188
2022-01-11T19_02_00,187
2022-01-11T19_17_00,189
2022-01-11T19_32_00,181
2022-01-11T19_47_00,171
2022-01-11T20_02_00,177
2022-01-11T20_17_00,189
2022-01-11T20_32_00,173
2022-01-11T20_47_00,156
2022-01-11T21_02_00,148
2022-01-11T21_17_00,126
2022-01-11T21_32_00,118
2022-01-11T21_47_00,111
2022-01-11T22_02_00,84
2022-01-11T22_17_00,65
2022-01-11T22_32_00,65
2022-01-11T22_47_00,53
2022-01-11T23_02_00,55
2022-01-11T23_17_00,66
2022-01-11T23_32_00,71
2022-01-11T23_47_00,73
2022-01-12T00_02_00,101
2022-01-12T00_17_00,97
2022-01-12T00_32_00,83
2022-01-12T00_47_00,22
2022-01-12T01_02_00,36
2022-01-12T01_17_00,35
2022-01-12T01_32_00,41
2022-01-12T01_47_00,76
2022-01-12T02_02_00,75
2022-01-12T02_17_00,70
2022-01-12T02_32_00,57
2022-01-12T02_47_00,29
2022-01-12T03_02_00,14
2022-01-12T03_17_00,21
2022-01-12T03_32_00,20
2022-01-12T03_47_00,15
2022-01-12T04_02_00,11
2022-01-12T04_17_00,17
2022-01-12T04_32_00,24
2022-01-12T04_47_00,38
2022-01-12T05_02_00,43
2022-01-12T05_17_00,44
2022-01-12T05_32_00,45
2022-01-12T05_47_00,46
2022-01-12T06_02_00,56
2022-01-12T06_17_00,58
2022-01-12T06_32_00,59
2022-01-12T06_47_00,62
2022-01-12T07_02_00,62
2022-01-12T07_17_00,64
2022-01-12T07_32_00,61
2022-01-12T07_47_00,62
2022-01-12T08_02_00,62
2022-01-12T08_17_00,67
2022-01-12T08_32_00,75
2022-01-12T08_47_00,89
2022-01-12T09_02_00,98
2022-01-12T09_17_00,99
2022-01-12T09_32_00,102
2022-01-12T09_47_00,106
2022-01-12T10_02_00,101
2022-01-12T10_17_00,102
2022-01-12T10_32_00,107
2022-01-12T10_47_00,116
2022-01-12T11_02_00,111
2022-01-12T11_17_00,107
2022-01-12T11_32_00,113
2022-01-12T11_47_00,123
2022-01-12T12_02_00,131
2022-01-12T12_17_00,133
2022-01-12T12_32_00,131
2022-01-12T12_47_00,128
2022-01-12T13_02_00,126
2022-01-12T13_17_00,134
2022-01-12T13_32_00,139
2022-01-12T13_47_00,137
2022-01-12T14_02_00,124
2022-01-12T14_17_00,135
2022-01-12T14_32_00,133
2022-01-12T14_47_00,137
2022-01-12T15_02_00,138
2022-01-12T15_17_00,147
2022-01-12T15_32_00,144
2022-01-12T15_47_00,146
2022-01-12T16_02_00,154
2022-01-12T16_17_00,151
2022-01-12T16_32_00,159
2022-01-12T16_47_00,163
2022-01-12T17_02_00,159
2022-01-12T17_17_00,146
2022-01-12T17_32_00,155
2022-01-12T17_47_00,141
2022-01-12T18_02_00,153
2022-01-12T18_17_00,151
2022-01-12T18_32_00,145
2022-01-12T18_47_00,156
2022-01-12T19_02_00,160
2022-01-12T19_17_00,152
2022-01-12T19_32_00,146
2022-01-12T19_47_00,155
2022-01-12T20_02_00,152
2022-01-12T20_17_00,158
2022-01-12T20_32_00,149
2022-01-12T20_47_00,129
2022-01-12T21_02_00,137
2022-01-12T21_17_00,128
2022-01-12T21_32_00,101
2022-01-12T21_47_00,88
2022-01-12T22_02_00,70
2022-01-12T22_17_00,59
2022-01-12T22_32_00,41
2022-01-12T22_47_00,16
2022-01-12T23_02_00,20
2022-01-12T23_17_00,27
2022-01-12T23_32_00,26
2022-01-12T23_47_00,24
2022-01-13T00_02_00,16
2022-01-13T00_17_00,14
2022-01-13T00_32_00,10
2022-01-13T00_47_00,8
2022-01-13T01_02_00,14
2022-01-13T01_17_00,25
2022-01-13T01_32_00,21
2022-01-13T01_47_00,13
2022-01-13T02_02_00,14
2022-01-13T02_17_00,22
2022-01-13T02_32_00,23
2022-01-13T02_47_00,27
2022-01-13T03_02_00,22
2022-01-13T03_17_00,24
2022-01-13T03_32_00,19
2022-01-13T03_47_00,15
2022-01-13T04_02_00,16
2022-01-13T04_17_00,18
2022-01-13T04_32_00,21
2022-01-13T04_47_00,28
2022-01-13T05_02_00,31
2022-01-13T05_17_00,39
2022-01-13T05_32_00,31
2022-01-13T05_47_00,66
2022-01-13T06_02_00,76
2022-01-13T06_17_00,81
2022-01-13T06_32_00,82
2022-01-13T06_47_00,75
2022-01-13T07_02_00,68
2022-01-13T07_17_00,43
2022-01-13T07_32_00,68
2022-01-13T07_47_00,65
2022-01-13T08_02_00,72
2022-01-13T08_17_00,128
2022-01-13T08_32_00,139
2022-01-13T08_47_00,147
2022-01-13T09_02_00,149
2022-01-13T09_17_00,149
2022-01-13T09_32_00,151
2022-01-13T09_47_00,156
2022-01-13T10_02_00,158
2022-01-13T10_17_00,151
2022-01-13T10_32_00,148
2022-01-13T10_47_00,100
2022-01-13T11_02_00,124
2022-01-13T11_17_00,125
2022-01-13T11_32_00,172
2022-01-13T11_47_00,171
2022-01-13T12_02_00,131
2022-01-13T12_17_00,163
2022-01-13T12_32_00,193
2022-01-13T12_47_00,196
2022-01-13T13_02_00,198
2022-01-13T13_17_00,196
2022-01-13T13_32_00,194
2022-01-13T13_47_00,198
2022-01-13T14_02_00,204
2022-01-13T14_17_00,202
2022-01-13T14_32_00,207
2022-01-13T14_47_00,214
2022-01-13T15_02_00,221
2022-01-13T15_17_00,226
2022-01-13T15_32_00,222
2022-01-13T15_47_00,208
2022-01-13T16_02_00,215
2022-01-13T16_17_00,214
2022-01-13T16_32_00,209
2022-01-13T16_47_00,207
2022-01-13T17_02_00,213
2022-01-13T17_17_00,210
2022-01-13T17_32_00,204
2022-01-13T17_47_00,200
2022-01-13T18_02_00,195
2022-01-13T18_17_00,191
2022-01-13T18_32_00,181
2022-01-13T18_47_00,164
2022-01-13T19_02_00,176
2022-01-13T19_17_00,167
2022-01-13T19_32_00,169
2022-01-13T19_47_00,175
2022-01-13T20_02_00,170
2022-01-13T20_17_00,156
2022-01-13T20_32_00,139
2022-01-13T20_47_00,140
2022-01-13T21_02_00,136
2022-01-13T21_17_00,124
2022-01-13T21_32_00,101
2022-01-13T21_47_00,93
2022-01-13T22_02_00,79
2022-01-13T22_17_00,68
2022-01-13T22_32_00,65
2022-01-13T22_47_00,61
2022-01-13T23_02_00,56
2022-01-13T23_17_00,29
2022-01-13T23_32_00,40
2022-01-13T23_47_00,41
2022-01-14T00_02_00,37
2022-01-14T00_17_00,27
2022-01-14T00_32_00,25
2022-01-14T00_47_00,20
2022-01-14T01_32_00,12
2022-01-14T01_47_00,25
2022-01-14T02_02_00,27
2022-01-14T02_17_00,29
2022-01-14T02_32_00,30
2022-01-14T02_47_00,37
2022-01-14T03_02_00,44
2022-01-14T03_17_00,45
2022-01-14T03_32_00,42
2022-01-14T03_47_00,31
2022-01-14T04_02_00,11
2022-01-14T04_17_00,10
2022-01-14T04_32_00,12
2022-01-14T04_47_00,17
2022-01-14T05_02_00,34
2022-01-14T05_17_00,39
2022-01-14T05_32_00,35
2022-01-14T05_47_00,32
2022-01-14T06_02_00,35
2022-01-14T06_17_00,37
2022-01-14T06_32_00,38
2022-01-14T06_47_00,30
2022-01-14T07_02_00,33
2022-01-14T07_17_00,60
2022-01-14T07_32_00,60
2022-01-14T07_47_00,115
2022-01-14T08_02_00,132
2022-01-14T08_17_00,127
2022-01-14T08_32_00,134
2022-01-14T08_47_00,141
2022-01-14T09_02_00,144
2022-01-14T09_17_00,156
2022-01-14T09_32_00,163
2022-01-14T09_47_00,164
2022-01-14T10_02_00,169
2022-01-14T10_17_00,172
2022-01-14T10_32_00,172
2022-01-14T10_47_00,176
2022-01-14T11_02_00,175
2022-01-14T11_17_00,177
2022-01-14T11_32_00,176
2022-01-14T11_47_00,148
2022-01-14T12_02_00,152
2022-01-14T12_17_00,179
2022-01-14T12_32_00,180
2022-01-14T12_47_00,164
2022-01-14T13_02_00,188
2022-01-14T13_17_00,176
2022-01-14T13_32_00,172
2022-01-14T13_47_00,170
2022-01-14T14_02_00,151
2022-01-14T14_17_00,180
2022-01-14T14_32_00,217
2022-01-14T14_47_00,208
2022-01-14T15_02_00,219
2022-01-14T15_17_00,212
2022-01-14T15_32_00,211
2022-01-14T15_47_00,217
2022-01-14T16_02_00,218
2022-01-14T16_17_00,213
2022-01-14T16_32_00,220
2022-01-14T16_47_00,222
2022-01-14T17_02_00,206
2022-01-14T17_17_00,215
2022-01-14T17_32_00,221
2022-01-14T17_47_00,212
2022-01-14T18_02_00,202
2022-01-14T18_17_00,129
2022-01-14T18_32_00,97
2022-01-14T18_47_00,144
2022-01-14T19_02_00,183
2022-01-14T19_17_00,181
2022-01-14T19_32_00,147
2022-01-14T19_47_00,153
2022-01-14T20_02_00,147
2022-01-14T20_17_00,133
2022-01-14T20_32_00,126
2022-01-14T20_47_00,126
2022-01-14T21_02_00,118
2022-01-14T21_17_00,108
2022-01-14T21_32_00,102
2022-01-14T21_47_00,82
2022-01-14T22_02_00,28
2022-01-14T22_17_00,31
2022-01-14T22_32_00,36
2022-01-14T22_47_00,35
2022-01-14T23_02_00,35
2022-01-14T23_17_00,27
2022-01-14T23_32_00,23
2022-01-14T23_47_00,23
2022-01-15T00_02_00,22
2022-01-15T00_17_00,21
2022-01-15T00_32_00,19
2022-01-15T00_47_00,12
2022-01-15T01_02_00,13
2022-01-15T01_17_00,8
2022-01-15T01_32_00,10
2022-01-15T01_47_00,12
2022-01-15T02_02_00,9
2022-01-15T02_17_00,12
2022-01-15T02_32_00,18
2022-01-15T02_47_00,17
2022-01-15T03_02_00,20
2022-01-15T03_17_00,24
2022-01-15T03_32_00,32
2022-01-15T03_47_00,42
2022-01-15T04_02_00,44
2022-01-15T04_17_00,50
2022-01-15T04_32_00,72
2022-01-15T04_47_00,82
2022-01-15T05_02_00,92
2022-01-15T05_17_00,76
2022-01-15T05_32_00,86
2022-01-15T05_47_00,88
2022-01-15T06_02_00,87
2022-01-15T06_17_00,96
2022-01-15T06_32_00,99
2022-01-15T06_47_00,109
2022-01-15T07_02_00,97
2022-01-15T07_17_00,98
2022-01-15T07_32_00,113
2022-01-15T07_47_00,115
2022-01-15T08_02_00,122
2022-01-15T08_17_00,126
2022-01-15T08_32_00,136
2022-01-15T08_47_00,138
2022-01-15T09_02_00,133
2022-01-15T09_17_00,134
2022-01-15T09_32_00,119
2022-01-15T09_47_00,127
2022-01-15T10_02_00,129
2022-01-15T10_17_00,130
2022-01-15T10_32_00,132
2022-01-15T10_47_00,127
2022-01-15T11_02_00,127
2022-01-15T11_17_00,122
2022-01-15T11_32_00,129
2022-01-15T11_47_00,133
2022-01-15T12_02_00,130
2022-01-15T12_17_00,136
2022-01-15T12_32_00,146
2022-01-15T12_47_00,152
2022-01-15T13_02_00,127
2022-01-15T13_17_00,148
2022-01-15T13_32_00,156
2022-01-15T13_47_00,158
2022-01-15T14_02_00,136
