Timestamp,Counts (50%)
2022-01-04T18_18_26,45
2022-01-04T18_33_26,47
2022-01-04T18_48_26,49
2022-01-04T19_03_26,49
2022-01-04T19_18_27,49
2022-01-04T19_33_27,46
2022-01-04T19_48_27,46
2022-01-04T20_03_27,42
2022-01-04T20_18_27,42
2022-01-04T20_33_27,39
2022-01-04T20_48_27,2
2022-01-04T21_03_27,35
2022-01-04T21_18_27,35
2022-01-04T21_33_27,36
2022-01-04T21_48_27,32
2022-01-04T22_03_27,35
2022-01-04T22_18_27,32
2022-01-04T22_33_27,32
2022-01-04T22_48_27,33
2022-01-04T23_03_27,29
2022-01-04T23_18_27,24
2022-01-04T23_33_27,24
2022-01-04T23_48_27,21
2022-01-05T00_03_27,20
2022-01-05T00_18_27,18
2022-01-05T00_33_27,15
2022-01-05T00_48_27,14
2022-01-05T01_03_27,15
2022-01-05T01_18_27,15
2022-01-05T01_33_27,14
2022-01-05T01_48_27,14
2022-01-05T02_03_27,11
2022-01-05T02_18_27,12
2022-01-05T02_33_27,11
2022-01-05T02_48_27,11
2022-01-05T03_03_27,12
2022-01-05T03_18_27,12
2022-01-05T03_33_27,13
2022-01-05T03_48_27,14
2022-01-05T04_03_27,13
2022-01-05T04_18_27,14
2022-01-05T04_33_27,14
2022-01-05T04_48_27,16
2022-01-05T05_03_27,16
2022-01-05T05_18_27,17
2022-01-05T05_33_27,17
2022-01-05T05_48_27,18
2022-01-05T06_03_27,18
2022-01-05T06_18_27,19
2022-01-05T06_33_27,18
2022-01-05T06_48_27,43
2022-01-05T07_03_27,50
2022-01-05T07_18_27,33
2022-01-05T07_33_27,33
2022-01-05T07_48_27,32
2022-01-05T08_03_27,32
2022-01-05T08_18_27,33
2022-01-05T08_33_27,33
2022-01-05T08_48_27,35
2022-01-05T09_03_27,38
2022-01-05T09_18_27,41
2022-01-05T09_33_27,39
2022-01-05T09_48_27,37
2022-01-05T10_03_27,34
2022-01-05T10_18_27,35
2022-01-05T10_33_27,37
2022-01-05T10_48_27,36
2022-01-05T11_03_27,36
2022-01-05T11_18_27,37
2022-01-05T11_33_27,37
2022-01-05T11_48_27,34
2022-01-05T12_03_27,35
2022-01-05T12_18_27,35
2022-01-05T12_33_27,35
2022-01-05T12_48_27,36
2022-01-05T13_03_27,40
2022-01-05T13_18_27,41
2022-01-05T13_33_27,41
2022-01-05T13_48_27,41
2022-01-05T14_03_27,41
2022-01-05T14_18_27,41
2022-01-05T14_33_27,42
2022-01-05T14_48_27,43
2022-01-05T15_03_27,42
2022-01-05T15_18_27,42
2022-01-05T15_33_27,44
2022-01-05T15_48_27,43
2022-01-05T16_03_27,45
2022-01-05T16_18_27,43
2022-01-05T16_33_27,44
2022-01-05T16_48_27,41
2022-01-05T17_03_27,44
2022-01-05T17_18_27,52
2022-01-05T17_33_27,54
2022-01-05T17_48_27,60
2022-01-05T18_03_27,58
2022-01-05T18_18_27,58
2022-01-05T18_33_27,61
2022-01-05T18_48_27,62
2022-01-05T19_03_27,63
2022-01-05T19_18_27,63
2022-01-05T19_33_27,62
2022-01-05T19_48_27,59
2022-01-05T20_03_27,59
2022-01-05T20_33_28,71
2022-01-05T20_48_28,69
2022-01-05T21_03_28,63
2022-01-05T21_18_28,59
2022-01-05T21_33_28,42
2022-01-05T21_48_28,52
2022-01-05T22_03_28,54
2022-01-05T22_18_28,43
2022-01-05T22_33_28,42
2022-01-05T22_48_28,33
2022-01-05T23_03_28,27
2022-01-05T23_18_28,30
2022-01-05T23_33_28,29
2022-01-05T23_48_28,25
2022-01-06T00_03_28,22
2022-01-06T00_18_28,23
2022-01-06T00_33_28,20
2022-01-06T00_48_28,18
2022-01-06T01_03_28,21
2022-01-06T01_18_28,17
2022-01-06T01_33_28,18
2022-01-06T01_48_28,12
2022-01-06T02_03_28,12
2022-01-06T02_18_28,13
2022-01-06T02_33_28,15
2022-01-06T02_48_28,14
2022-01-06T03_03_28,17
2022-01-06T03_18_28,14
2022-01-06T03_33_28,15
2022-01-06T03_48_28,17
2022-01-06T04_03_28,19
2022-01-06T04_18_28,23
2022-01-06T04_33_28,24
2022-01-06T04_48_28,27
2022-01-06T05_03_28,29
2022-01-06T05_18_28,33
2022-01-06T05_33_28,32
2022-01-06T05_48_28,36
2022-01-06T06_03_28,41
2022-01-06T06_18_28,44
2022-01-06T06_33_28,53
2022-01-06T06_48_28,61
2022-01-06T07_03_28,60
2022-01-06T07_18_28,57
2022-01-06T07_33_28,57
2022-01-06T07_48_28,54
2022-01-06T08_03_28,46
2022-01-06T08_18_28,47
2022-01-06T08_33_28,45
2022-01-06T08_48_28,47
2022-01-06T09_03_28,50
2022-01-06T09_18_28,44
2022-01-06T09_33_28,42
2022-01-06T09_48_28,47
2022-01-06T10_03_28,41
2022-01-06T10_18_28,41
2022-01-06T10_33_28,42
2022-01-06T10_48_28,40
2022-01-06T11_03_28,39
2022-01-06T11_18_28,47
2022-01-06T11_33_28,48
2022-01-06T11_48_29,47
2022-01-06T12_03_29,41
2022-01-06T12_18_29,46
2022-01-06T12_33_29,49
2022-01-06T12_48_29,50
2022-01-06T13_03_29,48
2022-01-06T13_18_29,50
2022-01-06T13_33_29,56
2022-01-06T13_48_29,57
2022-01-06T14_03_29,53
2022-01-06T14_18_29,51
2022-01-06T14_33_29,43
2022-01-06T14_48_29,38
2022-01-06T15_03_29,26
2022-01-06T15_18_29,57
2022-01-06T15_33_29,65
2022-01-06T15_48_29,65
2022-01-06T16_03_29,63
2022-01-06T16_18_29,60
2022-01-06T16_33_29,58
2022-01-06T16_48_29,59
2022-01-06T17_03_29,58
2022-01-06T17_18_29,58
2022-01-06T17_33_29,55
2022-01-06T17_48_29,56
2022-01-06T18_03_29,60
2022-01-06T18_18_29,59
2022-01-06T18_33_29,58
2022-01-06T18_48_29,52
2022-01-06T19_03_29,65
2022-01-06T19_18_29,60
2022-01-06T19_33_29,41
2022-01-06T19_48_29,44
2022-01-06T20_03_29,28
2022-01-06T20_18_29,3
2022-01-06T20_33_29,2
2022-01-07T01_33_29,5
2022-01-07T01_48_29,5
2022-01-07T02_03_29,5
2022-01-07T02_18_29,4
2022-01-07T02_33_29,5
2022-01-07T02_48_29,3
2022-01-07T03_18_30,3
2022-01-07T03_48_30,2
2022-01-07T04_03_30,4
2022-01-07T05_33_30,15
2022-01-07T05_48_30,19
2022-01-07T06_03_30,23
2022-01-07T06_18_30,27
2022-01-07T06_33_30,27
2022-01-07T06_48_30,40
2022-01-07T07_03_30,71
2022-01-07T07_18_30,66
2022-01-07T07_33_30,52
2022-01-07T07_48_30,38
2022-01-07T08_03_30,47
2022-01-07T08_18_30,58
2022-01-07T08_33_30,61
2022-01-07T08_48_30,55
2022-01-07T09_03_30,56
2022-01-07T09_18_30,55
2022-01-07T09_33_30,52
2022-01-07T09_48_30,53
2022-01-07T10_03_30,51
2022-01-07T10_18_30,51
2022-01-07T10_33_30,48
2022-01-07T10_48_30,44
2022-01-07T11_03_30,55
2022-01-07T11_18_30,58
2022-01-07T11_33_30,50
2022-01-07T11_48_30,51
2022-01-07T12_03_30,49
2022-01-07T12_18_30,54
2022-01-07T12_33_30,58
2022-01-07T12_48_30,58
2022-01-07T13_03_30,63
2022-01-07T13_18_30,64
2022-01-07T13_33_30,71
2022-01-07T13_48_30,70
2022-01-07T14_03_30,54
2022-01-07T14_18_30,67
2022-01-07T14_33_30,61
2022-01-07T14_48_30,72
2022-01-07T15_03_30,74
2022-01-07T15_18_30,82
2022-01-07T15_33_30,78
2022-01-07T15_48_30,76
2022-01-07T16_03_30,69
2022-01-07T16_18_30,77
2022-01-07T16_33_30,76
2022-01-07T16_48_30,72
2022-01-07T17_03_30,74
2022-01-07T17_18_30,71
2022-01-07T17_33_30,72
2022-01-07T17_48_30,69
2022-01-07T18_03_30,64
2022-01-07T18_18_30,52
2022-01-07T18_33_30,57
2022-01-07T18_48_30,68
2022-01-07T19_03_30,78
2022-01-07T19_18_30,73
2022-01-07T19_33_30,65
2022-01-07T19_48_30,63
2022-01-07T20_03_30,61
2022-01-07T20_18_30,63
2022-01-07T20_33_30,68
2022-01-07T20_48_30,64
2022-01-07T21_03_30,69
2022-01-07T21_18_30,73
2022-01-07T21_33_30,77
2022-01-07T21_48_30,64
2022-01-07T22_03_30,47
2022-01-07T22_18_30,39
2022-01-07T22_33_30,39
2022-01-07T22_48_30,38
2022-01-07T23_03_30,42
2022-01-07T23_18_30,42
2022-01-07T23_33_30,44
2022-01-07T23_48_30,37
2022-01-08T00_03_30,39
2022-01-08T00_18_30,39
2022-01-08T00_33_30,37
2022-01-08T00_48_31,32
2022-01-08T01_03_31,29
2022-01-08T01_18_31,26
2022-01-08T01_33_31,25
2022-01-08T01_48_31,25
2022-01-08T02_03_31,26
2022-01-08T02_18_31,25
2022-01-08T02_33_31,25
2022-01-08T02_48_31,28
2022-01-08T03_03_31,29
2022-01-08T03_18_31,27
2022-01-08T03_33_31,28
2022-01-08T03_48_31,32
2022-01-08T04_03_31,35
2022-01-08T04_18_31,36
2022-01-08T04_33_31,26
2022-01-08T04_48_31,3
2022-01-08T05_03_31,19
2022-01-08T05_18_31,30
2022-01-08T05_33_31,40
2022-01-08T05_48_31,38
2022-01-08T06_03_31,43
2022-01-08T06_18_31,63
2022-01-08T06_33_31,68
2022-01-08T06_48_31,51
2022-01-08T07_03_31,70
2022-01-08T07_18_31,61
2022-01-08T07_33_31,55
2022-01-08T07_48_31,60
2022-01-08T08_03_31,60
2022-01-08T08_18_31,49
2022-01-08T08_33_31,53
2022-01-08T08_48_31,51
2022-01-08T09_03_31,58
2022-01-08T09_18_31,62
2022-01-08T09_33_31,64
2022-01-08T09_48_31,61
2022-01-08T10_03_31,62
2022-01-08T10_18_31,57
2022-01-08T10_33_31,60
2022-01-08T10_48_31,63
2022-01-08T11_03_31,66
2022-01-08T11_18_31,70
2022-01-08T11_33_31,71
2022-01-08T11_48_31,76
2022-01-08T12_03_31,75
2022-01-08T12_18_31,76
2022-01-08T12_33_31,73
2022-01-08T12_48_31,75
2022-01-08T13_03_31,78
2022-01-08T13_18_31,82
2022-01-08T13_33_31,80
2022-01-08T13_48_31,83
2022-01-08T14_03_31,80
2022-01-08T14_18_31,77
2022-01-08T14_33_31,73
2022-01-08T14_48_31,81
2022-01-08T15_03_31,80
2022-01-08T15_18_31,68
2022-01-08T15_33_31,79
2022-01-08T15_48_31,82
2022-01-08T16_03_31,82
2022-01-08T16_18_31,79
2022-01-08T16_33_31,83
2022-01-08T16_48_31,87
2022-01-08T17_03_31,90
2022-01-08T17_18_31,84
2022-01-08T17_33_31,45
2022-01-08T17_48_31,77
2022-01-08T18_03_31,77
2022-01-08T18_18_31,57
2022-01-08T18_33_31,78
2022-01-08T18_48_31,78
2022-01-08T19_03_31,78
2022-01-08T19_18_31,70
2022-01-08T19_33_31,76
2022-01-08T19_48_31,81
2022-01-08T20_03_31,77
2022-01-08T20_18_31,64
2022-01-08T20_33_31,67
2022-01-08T20_48_31,60
2022-01-08T21_03_31,72
2022-01-08T21_18_31,62
2022-01-08T21_33_31,70
2022-01-08T21_48_31,70
2022-01-08T22_03_31,65
2022-01-08T22_18_31,68
2022-01-08T22_33_31,64
2022-01-08T22_48_31,55
2022-01-08T23_03_31,51
2022-01-08T23_18_31,44
2022-01-08T23_33_31,33
2022-01-08T23_48_31,30
2022-01-09T00_03_31,33
2022-01-09T00_18_31,30
2022-01-09T00_33_31,31
2022-01-09T00_48_31,25
2022-01-09T01_03_31,19
2022-01-09T01_18_31,19
2022-01-09T01_33_31,17
2022-01-09T01_48_31,15
2022-01-09T02_03_31,16
2022-01-09T02_18_31,16
2022-01-09T02_33_31,12
2022-01-09T02_48_31,10
2022-01-09T03_03_31,10
2022-01-09T03_18_31,8
2022-01-09T03_33_31,9
2022-01-09T03_48_31,10
2022-01-09T04_03_31,10
2022-01-09T04_18_31,9
2022-01-09T04_33_31,7
2022-01-09T04_48_31,7
2022-01-09T05_03_31,12
2022-01-09T05_18_31,12
2022-01-09T05_33_31,10
2022-01-09T05_48_31,13
2022-01-09T06_03_31,15
2022-01-09T06_18_31,13
2022-01-09T06_33_31,15
2022-01-09T06_48_31,17
2022-01-09T07_03_31,21
2022-01-09T07_18_31,25
2022-01-09T07_33_31,25
2022-01-09T07_48_31,30
2022-01-09T08_03_31,32
2022-01-09T08_18_31,32
2022-01-09T08_33_31,35
2022-01-09T08_48_31,42
2022-01-09T09_03_31,51
2022-01-09T09_18_31,54
2022-01-09T09_33_31,56
2022-01-09T09_48_31,64
2022-01-09T10_03_31,66
2022-01-09T10_18_31,75
2022-01-09T10_33_31,76
2022-01-09T11_33_31,22
2022-01-09T11_48_31,76
2022-01-09T12_03_31,91
2022-01-09T12_18_31,96
2022-01-09T12_33_31,101
2022-01-09T12_48_32,104
2022-01-09T13_03_32,104
2022-01-09T13_18_32,107
2022-01-09T13_33_32,106
2022-01-09T13_48_32,106
2022-01-09T14_03_32,113
2022-01-09T14_18_32,114
2022-01-09T14_33_32,118
2022-01-09T14_48_32,120
2022-01-09T15_03_32,122
2022-01-09T15_18_32,116
2022-01-09T15_33_32,122
2022-01-09T15_48_32,114
2022-01-09T16_03_32,114
2022-01-09T16_18_32,116
2022-01-09T16_33_32,114
2022-01-09T16_48_32,124
2022-01-09T17_03_32,122
2022-01-09T17_18_32,114
2022-01-09T17_33_32,112
2022-01-09T17_48_32,111
2022-01-09T18_03_32,115
2022-01-09T18_18_32,109
2022-01-09T18_33_32,111
2022-01-09T18_48_32,103
2022-01-09T19_03_32,102
2022-01-09T19_18_32,97
2022-01-09T19_33_32,93
2022-01-09T19_48_32,88
2022-01-09T20_03_32,89
2022-01-09T20_18_32,83
2022-01-09T20_33_32,78
2022-01-09T20_48_32,74
2022-01-09T21_03_32,73
2022-01-09T21_18_32,74
2022-01-09T21_33_32,67
2022-01-09T21_48_32,64
2022-01-09T22_03_32,64
2022-01-09T22_18_32,65
2022-01-09T22_33_32,63
2022-01-09T22_48_32,65
2022-01-09T23_03_32,63
2022-01-09T23_18_32,66
2022-01-09T23_33_32,59
2022-01-09T23_48_32,18
2022-01-10T02_48_32,7
2022-01-10T03_03_32,26
2022-01-10T03_18_32,27
2022-01-10T03_33_32,32
2022-01-10T03_48_32,32
2022-01-10T04_03_32,30
2022-01-10T04_18_32,31
2022-01-10T04_33_32,34
2022-01-10T04_48_32,38
2022-01-10T05_03_32,36
2022-01-10T05_18_32,34
2022-01-10T05_33_32,36
2022-01-10T05_48_32,37
2022-01-10T06_03_32,40
2022-01-10T06_18_32,40
2022-01-10T06_33_32,40
2022-01-10T06_48_32,37
2022-01-10T07_03_32,32
2022-01-10T07_33_32,36
2022-01-10T07_48_32,42
2022-01-10T08_03_32,41
2022-01-10T08_18_32,44
2022-01-10T08_33_32,50
2022-01-10T08_48_32,49
2022-01-10T09_03_32,55
2022-01-10T09_18_32,53
2022-01-10T09_33_32,62
2022-01-10T09_48_32,65
2022-01-10T10_18_32,68
2022-01-10T10_33_33,78
2022-01-10T10_48_33,83
2022-01-10T11_03_33,85
2022-01-10T11_18_33,88
2022-01-10T11_33_33,85
2022-01-10T11_48_33,82
2022-01-10T12_33_33,74
2022-01-10T12_48_33,48
2022-01-10T13_03_33,2
2022-01-10T13_33_33,10
2022-01-10T13_48_33,11
2022-01-10T17_18_33,1
2022-01-10T17_33_33,3
2022-01-10T17_48_33,3
2022-01-10T18_18_33,1
2022-01-10T18_33_33,8
2022-01-10T18_48_33,12
2022-01-10T20_18_33,23
2022-01-10T20_33_33,23
2022-01-10T20_48_33,21
2022-01-10T21_03_33,14
2022-01-10T21_33_33,5
2022-01-10T21_48_33,2
2022-01-10T22_03_33,12
2022-01-10T22_18_33,14
2022-01-10T22_33_33,22
2022-01-10T22_48_33,30
2022-01-10T23_03_33,31
2022-01-10T23_18_33,31
2022-01-10T23_33_33,11
2022-01-10T23_48_33,14
2022-01-11T00_03_33,18
2022-01-11T00_18_33,16
2022-01-11T00_33_33,14
2022-01-11T00_48_33,16
2022-01-11T01_03_33,13
2022-01-11T01_18_33,15
2022-01-11T01_33_33,16
2022-01-11T01_48_33,18
2022-01-11T02_03_33,18
2022-01-11T02_18_33,21
2022-01-11T02_33_33,22
2022-01-11T02_48_33,28
2022-01-11T03_03_33,29
2022-01-11T03_18_33,34
2022-01-11T03_33_33,36
2022-01-11T03_48_33,36
2022-01-11T04_03_33,39
2022-01-11T04_18_33,44
2022-01-11T04_33_33,50
2022-01-11T04_48_33,54
2022-01-11T05_03_33,63
2022-01-11T05_18_33,58
2022-01-11T05_33_33,59
2022-01-11T05_48_33,71
2022-01-11T06_03_33,74
2022-01-11T06_18_33,78
2022-01-11T06_33_33,79
2022-01-11T06_48_33,85
2022-01-11T07_03_33,84
2022-01-11T07_18_33,91
2022-01-11T07_33_33,117
2022-01-11T07_48_33,129
2022-01-11T08_03_33,116
2022-01-11T08_18_33,119
2022-01-11T08_33_33,124
2022-01-11T08_48_33,128
2022-01-11T09_03_33,135
2022-01-11T09_18_33,134
2022-01-11T09_33_33,143
2022-01-11T09_48_33,142
2022-01-11T10_03_33,146
2022-01-11T10_18_33,147
2022-01-11T10_33_33,153
2022-01-11T10_48_33,156
2022-01-11T11_03_33,159
2022-01-11T11_18_33,163
2022-01-11T11_33_33,168
2022-01-11T11_48_33,179
2022-01-11T12_03_33,177
2022-01-11T12_18_33,185
2022-01-11T12_33_33,187
2022-01-11T12_48_33,189
2022-01-11T13_03_33,197
2022-01-11T13_18_33,201
2022-01-11T13_33_33,196
2022-01-11T13_48_33,196
2022-01-11T14_03_33,198
2022-01-11T14_18_33,194
2022-01-11T14_33_33,197
2022-01-11T14_48_33,197
2022-01-11T15_03_33,199
2022-01-11T15_18_33,202
2022-01-11T15_33_33,200
2022-01-11T15_48_33,203
2022-01-11T16_03_33,178
2022-01-11T16_18_33,174
2022-01-11T16_33_33,180
2022-01-11T16_48_33,212
2022-01-11T17_03_33,214
2022-01-11T17_18_33,212
2022-01-11T17_33_33,214
2022-01-11T17_48_33,218
2022-01-11T18_03_33,218
2022-01-11T18_18_34,214
2022-01-11T18_33_34,214
2022-01-11T18_48_34,209
2022-01-11T19_03_34,207
2022-01-11T19_18_34,205
2022-01-11T19_33_34,204
2022-01-11T19_48_34,211
2022-01-11T20_03_34,211
2022-01-11T20_18_34,212
2022-01-11T20_33_34,201
2022-01-11T20_48_34,202
2022-01-11T21_03_34,204
2022-01-11T21_18_34,219
2022-01-11T21_33_34,196
2022-01-11T21_48_34,184
2022-01-11T22_03_34,176
2022-01-11T22_18_34,154
2022-01-11T22_33_34,154
2022-01-11T22_48_34,136
2022-01-11T23_03_34,112
2022-01-11T23_18_34,93
2022-01-11T23_33_34,96
2022-01-11T23_48_34,79
2022-01-12T00_03_34,83
2022-01-12T00_18_34,88
2022-01-12T00_33_34,113
2022-01-12T00_48_34,124
2022-01-12T01_03_34,129
2022-01-12T01_18_34,124
2022-01-12T01_33_34,125
2022-01-12T01_48_34,107
2022-01-12T02_03_34,121
2022-01-12T02_18_34,118
2022-01-12T02_33_34,103
2022-01-12T02_48_34,98
2022-01-12T03_03_34,93
2022-01-12T03_18_34,88
2022-01-12T03_33_34,86
2022-01-12T03_48_34,82
2022-01-12T04_03_34,80
2022-01-12T04_18_34,81
2022-01-12T04_33_34,75
2022-01-12T04_48_34,71
2022-01-12T05_03_34,66
2022-01-12T05_18_34,63
2022-01-12T05_33_34,64
2022-01-12T05_48_34,63
2022-01-12T06_03_34,59
2022-01-12T06_18_34,58
2022-01-12T06_33_34,60
2022-01-12T06_48_34,63
2022-01-12T07_03_34,65
2022-01-12T07_18_34,64
2022-01-12T07_33_34,67
2022-01-12T07_48_34,67
2022-01-12T08_03_34,69
2022-01-12T08_18_34,68
2022-01-12T08_33_34,63
2022-01-12T08_48_34,64
2022-01-12T09_03_34,71
2022-01-12T09_18_34,72
2022-01-12T09_33_34,84
2022-01-12T09_48_34,94
2022-01-12T10_03_34,103
2022-01-12T10_18_34,106
2022-01-12T10_33_34,113
2022-01-12T10_48_34,114
2022-01-12T11_03_35,113
2022-01-12T11_18_35,111
2022-01-12T11_33_35,115
2022-01-12T11_48_35,123
2022-01-12T12_03_35,121
2022-01-12T12_18_35,119
2022-01-12T12_33_35,125
2022-01-12T12_48_35,130
2022-01-12T13_03_35,135
2022-01-12T13_18_35,138
2022-01-12T13_33_35,137
2022-01-12T13_48_35,132
2022-01-12T14_03_35,135
2022-01-12T14_18_35,138
2022-01-12T14_33_35,143
2022-01-12T14_48_35,146
2022-01-12T15_03_35,134
2022-01-12T15_18_35,140
2022-01-12T15_33_35,137
2022-01-12T15_48_35,143
2022-01-12T16_03_35,142
2022-01-12T16_18_35,156
2022-01-12T16_33_35,153
2022-01-12T16_48_35,157
2022-01-12T17_03_35,161
2022-01-12T17_18_35,160
2022-01-12T17_33_35,174
2022-01-12T17_48_35,180
2022-01-12T18_03_35,176
2022-01-12T18_18_35,169
2022-01-12T18_33_35,170
2022-01-12T18_48_35,152
2022-01-12T19_03_35,165
2022-01-12T19_18_35,163
2022-01-12T19_33_35,169
2022-01-12T19_48_35,171
2022-01-12T20_03_35,174
2022-01-12T20_18_35,164
2022-01-12T20_33_35,154
2022-01-12T20_48_35,165
2022-01-12T21_03_35,161
2022-01-12T21_18_35,171
2022-01-12T21_33_35,160
2022-01-12T21_48_35,138
2022-01-12T22_03_35,152
2022-01-12T22_18_35,148
2022-01-12T22_33_35,125
2022-01-12T22_48_35,108
2022-01-12T23_03_35,95
2022-01-12T23_18_35,75
2022-01-12T23_33_35,63
2022-01-12T23_48_35,54
2022-01-13T00_03_35,50
2022-01-13T00_18_35,60
2022-01-13T00_33_35,55
2022-01-13T00_48_35,53
2022-01-13T01_03_35,51
2022-01-13T01_18_35,48
2022-01-13T01_33_35,49
2022-01-13T01_48_35,47
2022-01-13T02_03_35,52
2022-01-13T02_18_35,58
2022-01-13T02_33_35,50
2022-01-13T02_48_35,55
2022-01-13T03_03_35,53
2022-01-13T03_18_35,58
2022-01-13T03_33_35,61
2022-01-13T03_48_35,64
2022-01-13T04_03_35,69
2022-01-13T04_18_35,69
2022-01-13T04_33_35,75
2022-01-13T04_48_35,75
2022-01-13T05_03_35,76
2022-01-13T05_18_35,80
2022-01-13T05_33_35,72
2022-01-13T05_48_35,79
2022-01-13T06_03_35,83
2022-01-13T06_18_35,84
2022-01-13T06_33_35,88
2022-01-13T06_48_35,91
2022-01-13T07_03_35,88
2022-01-13T07_18_35,97
2022-01-13T07_33_35,92
2022-01-13T07_48_35,95
2022-01-13T08_03_35,103
2022-01-13T08_18_35,114
2022-01-13T08_33_35,112
2022-01-13T08_48_35,121
2022-01-13T09_03_35,133
2022-01-13T09_18_35,142
2022-01-13T09_33_35,145
2022-01-13T09_48_35,151
2022-01-13T10_03_35,153
2022-01-13T10_18_35,157
2022-01-13T10_33_35,160
2022-01-13T10_48_35,162
2022-01-13T11_03_35,163
2022-01-13T11_18_35,155
2022-01-13T11_33_35,158
2022-01-13T11_48_35,149
2022-01-13T12_03_35,156
2022-01-13T12_18_35,153
2022-01-13T12_33_35,183
2022-01-13T12_48_35,188
2022-01-13T13_03_35,172
2022-01-13T13_18_35,181
2022-01-13T13_33_35,205
2022-01-13T13_48_35,211
2022-01-13T14_03_35,210
2022-01-13T14_18_36,209
2022-01-13T14_33_36,209
2022-01-13T14_48_36,215
2022-01-13T15_03_36,220
2022-01-13T15_18_36,221
2022-01-13T15_33_36,224
2022-01-13T15_48_36,227
2022-01-13T16_03_36,231
2022-01-13T16_18_36,236
2022-01-13T16_33_36,237
2022-01-13T16_48_36,220
2022-01-13T17_03_36,223
2022-01-13T17_18_36,230
2022-01-13T17_33_36,223
2022-01-13T17_48_36,219
2022-01-13T18_03_36,220
2022-01-13T18_18_36,227
2022-01-13T18_33_36,222
2022-01-13T18_48_36,214
2022-01-13T19_03_36,207
2022-01-13T19_18_36,201
2022-01-13T19_33_36,190
2022-01-13T19_48_36,185
2022-01-13T20_03_36,191
2022-01-13T20_18_36,180
2022-01-13T20_33_36,183
2022-01-13T20_48_36,182
2022-01-13T21_03_36,177
2022-01-13T21_18_36,161
2022-01-13T21_33_36,148
2022-01-13T21_48_36,147
2022-01-13T22_03_36,144
2022-01-13T22_18_36,134
2022-01-13T22_33_36,107
2022-01-13T22_48_36,98
2022-01-13T23_03_36,87
2022-01-13T23_18_36,75
2022-01-13T23_33_36,70
2022-01-13T23_48_36,68
2022-01-14T00_03_36,61
2022-01-14T00_18_36,32
2022-01-14T00_33_36,43
2022-01-14T00_48_36,45
2022-01-14T01_03_36,41
2022-01-14T01_18_36,33
2022-01-14T01_33_36,29
2022-01-14T01_48_36,28
2022-01-14T02_33_36,17
2022-01-14T02_48_36,28
2022-01-14T03_03_36,30
2022-01-14T03_18_36,31
2022-01-14T03_33_36,36
2022-01-14T03_48_36,41
2022-01-14T04_03_36,46
2022-01-14T04_18_36,46
2022-01-14T04_33_36,48
2022-01-14T04_48_36,52
2022-01-14T05_03_36,60
2022-01-14T05_18_36,62
2022-01-14T05_33_36,68
2022-01-14T05_48_36,75
2022-01-14T06_03_36,85
2022-01-14T06_18_36,94
2022-01-14T06_33_36,99
2022-01-14T06_48_37,105
2022-01-14T07_03_37,115
2022-01-14T07_18_37,114
2022-01-14T07_33_37,121
2022-01-14T07_48_37,127
2022-01-14T08_03_37,124
2022-01-14T08_18_37,126
2022-01-14T08_33_37,128
2022-01-14T08_48_37,134
2022-01-14T09_03_37,141
2022-01-14T09_18_37,139
2022-01-14T09_33_37,146
2022-01-14T09_48_37,150
2022-01-14T10_03_37,152
2022-01-14T10_18_37,164
2022-01-14T10_33_37,171
2022-01-14T10_48_37,172
2022-01-14T11_03_37,176
2022-01-14T11_18_37,177
2022-01-14T11_33_37,174
2022-01-14T11_48_37,181
2022-01-14T12_03_37,182
2022-01-14T12_18_37,187
2022-01-14T12_33_37,186
2022-01-14T12_48_37,181
2022-01-14T13_03_37,172
2022-01-14T13_18_37,201
2022-01-14T13_33_37,203
2022-01-14T13_48_37,186
2022-01-14T14_03_37,202
2022-01-14T14_18_37,199
2022-01-14T14_33_37,194
2022-01-14T14_48_37,194
2022-01-14T15_03_37,195
2022-01-14T15_18_37,195
2022-01-14T15_33_37,221
2022-01-14T15_48_37,219
2022-01-14T16_03_37,227
2022-01-14T16_18_37,221
2022-01-14T16_33_37,230
2022-01-14T16_48_37,235
2022-01-14T17_03_37,240
2022-01-14T17_18_37,235
2022-01-14T17_33_37,239
2022-01-14T17_48_37,242
2022-01-14T18_03_37,225
2022-01-14T18_18_37,228
2022-01-14T18_33_37,233
2022-01-14T18_48_37,228
2022-01-14T19_03_37,214
2022-01-14T19_18_37,158
2022-01-14T19_33_37,163
2022-01-14T19_48_37,164
2022-01-14T20_03_37,193
2022-01-14T20_18_37,191
2022-01-14T20_33_37,161
2022-01-14T20_48_37,167
2022-01-14T21_03_37,162
2022-01-14T21_18_37,144
2022-01-14T21_33_37,140
2022-01-14T21_48_37,136
2022-01-14T22_03_37,134
2022-01-14T22_18_37,129
2022-01-14T22_33_37,117
2022-01-14T22_48_37,98
2022-01-14T23_03_37,54
2022-01-14T23_18_37,45
2022-01-14T23_33_37,55
2022-01-14T23_48_37,53
2022-01-15T00_03_37,42
2022-01-15T00_18_37,35
2022-01-15T00_33_37,36
2022-01-15T00_48_37,34
2022-01-15T01_03_37,35
2022-01-15T01_18_37,38
2022-01-15T01_33_37,44
2022-01-15T01_48_37,45
2022-01-15T02_03_37,44
2022-01-15T02_18_37,43
2022-01-15T02_33_37,47
2022-01-15T02_48_37,52
2022-01-15T03_03_37,47
2022-01-15T03_18_37,55
2022-01-15T03_33_37,60
2022-01-15T03_48_37,64
2022-01-15T04_03_37,60
